InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV010142,PROD1496,Gaming Chair,4,2023-01-23,6.25,6150,USA
INV010142,PROD7124,Desk Lamp,4,2023-01-23,21.4,6150,USA
INV010143,PROD7124,Desk Lamp,3,2023-08-21,30.05,2136,UK
INV010144,PROD7852,Coffee Mug,1,2023-08-12,158.82,6352,France
INV010144,PROD9858,Screen Protector,4,2023-08-12,139.14,6352,France
INV010144,PROD2354,Phone Case,2,2023-08-12,189.72,6352,France
INV010144,PROD5865,Mouse,4,2023-08-12,143.09,6352,France
INV010144,PROD3746,Keyboard,2,2023-08-12,143.17,6352,France
INV010145,PROD4418,Webcam,2,2023-01-22,194.83,3752,UK
INV010145,PROD7703,Headphones,1,2023-01-22,91.96,3752,UK
INV010146,PROD5865,Mouse,3,2023-08-15,165.2,9954,UK
INV010146,PROD1615,Laptop,3,2023-08-15,100.29,9954,UK
INV010146,PROD4129,Power Bank,3,2023-08-15,54.24,9954,UK
INV010146,PROD6663,Stapler,3,2023-08-15,91.95,9954,UK
INV010146,PROD7703,Headphones,2,2023-08-15,96.37,9954,UK
INV010147,PROD4418,Webcam,1,2023-04-09,140.27,9707,UK
INV010147,PROD1690,Monitor,4,2023-04-09,168.79,9707,UK
INV010147,PROD7703,Headphones,3,2023-04-09,137.7,9707,UK
INV010148,PROD6553,Water Bottle,1,2023-01-27,189.01,4093,France
INV010148,PROD0552,Desk Organizer,4,2023-01-27,172.19,4093,France
INV010148,PROD4970,Tablet Cover,4,2023-01-27,82.53,4093,France
INV010148,PROD1615,Laptop,1,2023-01-27,91.25,4093,France
INV010149,PROD1690,Monitor,1,2023-09-14,44.07,6626,USA
INV010149,PROD3746,Keyboard,1,2023-09-14,132.08,6626,USA
INV010150,PROD1690,Monitor,1,2023-07-27,22.78,6390,UK
INV010151,PROD6553,Water Bottle,1,2023-03-20,30.59,9711,UK
INV010151,PROD5865,Mouse,1,2023-03-20,182.81,9711,UK
INV010151,PROD7933,Bluetooth Speaker,2,2023-03-20,125.25,9711,UK
INV010152,PROD1962,Notebook,2,2023-01-15,138.69,8725,UK
INV010153,PROD4970,Tablet Cover,1,2023-01-09,120.1,2763,USA
INV010153,PROD7703,Headphones,4,2023-01-09,65.52,2763,USA
INV010153,PROD5865,Mouse,1,2023-01-09,34.17,2763,USA
INV010153,PROD3803,Charger,1,2023-01-09,19.13,2763,USA
INV010153,PROD7933,Bluetooth Speaker,4,2023-01-09,82.13,2763,USA
INV010154,PROD0523,Paper Clips,2,2023-02-01,182.02,9357,Germany
INV010154,PROD5865,Mouse,3,2023-02-01,98.7,9357,Germany
INV010154,PROD7933,Bluetooth Speaker,4,2023-02-01,33.45,9357,Germany
INV010154,PROD9731,USB Drive,4,2023-02-01,197.4,9357,Germany
INV010155,PROD1690,Monitor,2,2023-03-21,156.28,6791,UK
INV010156,PROD1496,Gaming Chair,1,2023-01-02,20.32,9032,UK
INV010157,PROD1690,Monitor,2,2023-04-13,165.18,1917,USA
INV010157,PROD7933,Bluetooth Speaker,2,2023-04-13,37.66,1917,USA
INV010158,PROD0552,Desk Organizer,1,2023-11-13,15.13,2895,Germany
INV010158,PROD7124,Desk Lamp,4,2023-11-13,63.27,2895,Germany
INV010159,PROD8790,Pen Set,2,2023-09-21,124.39,9907,Canada
INV010159,PROD5377,Calendar,3,2023-09-21,20.62,9907,Canada
INV010159,PROD7703,Headphones,4,2023-09-21,112.84,9907,Canada
INV010159,PROD9673,Smartphone,2,2023-09-21,164.37,9907,Canada
INV010160,PROD4418,Webcam,2,2024-01-18,20.92,9601,UK
INV010160,PROD0523,Paper Clips,2,2024-01-18,120.69,9601,UK
INV010161,PROD0523,Paper Clips,1,2023-10-28,40.51,2560,UK
INV010161,PROD4418,Webcam,3,2023-10-28,89.56,2560,UK
INV010161,PROD4970,Tablet Cover,4,2023-10-28,102.15,2560,UK
INV010161,PROD1615,Laptop,2,2023-10-28,9.07,2560,UK
INV010162,PROD4418,Webcam,4,2023-02-06,43.91,1661,Canada
INV010162,PROD5377,Calendar,3,2023-02-06,48.01,1661,Canada
INV010162,PROD4129,Power Bank,2,2023-02-06,10.98,1661,Canada
INV010163,PROD0523,Paper Clips,1,2024-01-26,170.02,1352,UK
INV010163,PROD4970,Tablet Cover,1,2024-01-26,72.46,1352,UK
INV010164,PROD0523,Paper Clips,4,2023-01-20,119.67,4453,UK
INV010164,PROD1496,Gaming Chair,2,2023-01-20,146.43,4453,UK
INV010164,PROD5377,Calendar,4,2023-01-20,123.21,4453,UK
INV010165,PROD1496,Gaming Chair,2,2023-07-05,128.15,2394,Canada
INV010166,PROD2354,Phone Case,4,2023-08-13,77.71,3958,USA
INV010166,PROD4418,Webcam,2,2023-08-13,40.29,3958,USA
INV010167,PROD0523,Paper Clips,4,2023-11-14,120.63,5648,USA
INV010168,PROD0552,Desk Organizer,1,2024-01-14,6.76,4216,USA
INV010168,PROD1690,Monitor,1,2024-01-14,155.83,4216,USA
INV010168,PROD2984,Tablet,4,2024-01-14,82.35,4216,USA
INV010169,PROD5865,Mouse,1,2023-10-30,70.72,8062,USA
INV010169,PROD9858,Screen Protector,2,2023-10-30,33.42,8062,USA
INV010170,PROD9673,Smartphone,4,2023-10-03,75.05,7276,UK
INV010171,PROD9731,USB Drive,1,2023-04-17,169.61,4192,Germany
INV010171,PROD0672,Stylus Pen,4,2023-04-17,92.04,4192,Germany
INV010171,PROD7933,Bluetooth Speaker,3,2023-04-17,174.31,4192,Germany
INV010171,PROD3803,Charger,4,2023-04-17,110.28,4192,Germany
INV010171,PROD0523,Paper Clips,4,2023-04-17,57.6,4192,Germany
INV010172,PROD1496,Gaming Chair,3,2023-10-20,93.18,1968,Canada
INV010172,PROD0552,Desk Organizer,1,2023-10-20,22.27,1968,Canada
INV010172,PROD7124,Desk Lamp,1,2023-10-20,103.91,1968,Canada
INV010173,PROD1496,Gaming Chair,3,2023-01-12,8.39,2229,USA
INV010173,PROD9731,USB Drive,1,2023-01-12,129.63,2229,USA
INV010173,PROD2984,Tablet,1,2023-01-12,118.12,2229,USA
INV010174,PROD4129,Power Bank,4,2023-06-27,142.41,8351,USA
INV010174,PROD2354,Phone Case,2,2023-06-27,147.92,8351,USA
INV010174,PROD3746,Keyboard,4,2023-06-27,194.13,8351,USA
INV010174,PROD6663,Stapler,1,2023-06-27,147.51,8351,USA
INV010174,PROD7933,Bluetooth Speaker,1,2023-06-27,91.53,8351,USA
INV010175,PROD7124,Desk Lamp,3,2023-03-27,138.23,5612,USA
INV010175,PROD7852,Coffee Mug,2,2023-03-27,52.61,5612,USA
INV010176,PROD2984,Tablet,4,2023-05-16,160.12,8705,France
INV010176,PROD1496,Gaming Chair,4,2023-05-16,136.92,8705,France
INV010176,PROD6553,Water Bottle,3,2023-05-16,188.47,8705,France
INV010177,PROD2984,Tablet,2,2023-10-31,122.97,4124,Germany
INV010177,PROD0672,Stylus Pen,3,2023-10-31,195.55,4124,Germany
INV010178,PROD2354,Phone Case,3,2023-03-30,149.0,8848,France
INV010178,PROD4418,Webcam,4,2023-03-30,131.85,8848,France
INV010178,PROD1962,Notebook,2,2023-03-30,68.77,8848,France
INV010178,PROD5865,Mouse,2,2023-03-30,90.44,8848,France
INV010178,PROD1690,Monitor,2,2023-03-30,153.65,8848,France
INV010179,PROD8790,Pen Set,1,2023-10-06,68.29,2000,UK
INV010180,PROD4970,Tablet Cover,1,2023-05-23,51.32,5806,Germany
INV010181,PROD7933,Bluetooth Speaker,2,2023-04-12,95.38,7059,USA
INV010181,PROD5377,Calendar,3,2023-04-12,110.76,7059,USA
INV010182,PROD0523,Paper Clips,2,2023-10-31,26.24,7471,France
INV010182,PROD4129,Power Bank,1,2023-10-31,82.77,7471,France
INV010182,PROD4970,Tablet Cover,1,2023-10-31,52.98,7471,France
INV010182,PROD8790,Pen Set,4,2023-10-31,123.54,7471,France
INV010182,PROD7852,Coffee Mug,4,2023-10-31,112.14,7471,France
INV010183,PROD5865,Mouse,1,2023-01-21,180.12,7570,USA
INV010183,PROD1615,Laptop,1,2023-01-21,132.67,7570,USA
INV010183,PROD3746,Keyboard,3,2023-01-21,16.75,7570,USA
INV010184,PROD5865,Mouse,4,2023-10-02,135.67,1140,USA
INV010184,PROD0552,Desk Organizer,1,2023-10-02,161.59,1140,USA
INV010184,PROD4970,Tablet Cover,3,2023-10-02,118.28,1140,USA
INV010184,PROD1615,Laptop,2,2023-10-02,124.02,1140,USA
INV010184,PROD7852,Coffee Mug,2,2023-10-02,82.98,1140,USA
INV010185,PROD0552,Desk Organizer,4,2023-03-31,40.38,7787,USA
INV010185,PROD1496,Gaming Chair,1,2023-03-31,40.99,7787,USA
INV010185,PROD7124,Desk Lamp,3,2023-03-31,25.84,7787,USA
INV010186,PROD4970,Tablet Cover,4,2023-10-25,13.47,9105,Canada
INV010187,PROD3746,Keyboard,1,2024-01-10,159.78,7284,UK
INV010187,PROD1496,Gaming Chair,3,2024-01-10,124.14,7284,UK
INV010187,PROD4129,Power Bank,2,2024-01-10,75.35,7284,UK
INV010187,PROD8790,Pen Set,2,2024-01-10,180.5,7284,UK
INV010188,PROD4129,Power Bank,4,2023-02-18,165.41,5815,USA
INV010188,PROD1496,Gaming Chair,4,2023-02-18,135.93,5815,USA
INV010189,PROD1496,Gaming Chair,2,2023-05-26,34.83,8000,Germany
INV010189,PROD7124,Desk Lamp,1,2023-05-26,148.69,8000,Germany
INV010189,PROD0552,Desk Organizer,2,2023-05-26,97.21,8000,Germany
INV010190,PROD1496,Gaming Chair,2,2023-10-20,55.09,9853,UK
INV010190,PROD4970,Tablet Cover,1,2023-10-20,120.92,9853,UK
INV010190,PROD4129,Power Bank,2,2023-10-20,32.65,9853,UK
INV010191,PROD2984,Tablet,2,2023-10-18,91.93,2343,UK
INV010191,PROD0552,Desk Organizer,1,2023-10-18,140.03,2343,UK
INV010192,PROD3803,Charger,2,2023-01-19,56.65,3349,UK
INV010192,PROD6553,Water Bottle,1,2023-01-19,179.37,3349,UK
INV010192,PROD7703,Headphones,3,2023-01-19,83.23,3349,UK
INV010192,PROD9731,USB Drive,1,2023-01-19,49.2,3349,UK
INV010192,PROD4970,Tablet Cover,1,2023-01-19,125.35,3349,UK
INV010193,PROD1496,Gaming Chair,3,2023-02-18,129.83,2804,France
INV010193,PROD2984,Tablet,4,2023-02-18,176.62,2804,France
INV010193,PROD5377,Calendar,2,2023-02-18,137.63,2804,France
INV010193,PROD4418,Webcam,4,2023-02-18,68.25,2804,France
INV010194,PROD8790,Pen Set,2,2023-12-08,113.77,8426,Germany
INV010194,PROD1962,Notebook,2,2023-12-08,92.04,8426,Germany
INV010195,PROD4970,Tablet Cover,1,2023-09-21,128.82,5211,UK
INV010196,PROD1962,Notebook,3,2023-11-07,152.45,4374,UK
INV010197,PROD4970,Tablet Cover,4,2023-01-03,8.91,4719,Canada
INV010197,PROD2984,Tablet,4,2023-01-03,185.77,4719,Canada
INV010197,PROD0672,Stylus Pen,4,2023-01-03,52.51,4719,Canada
INV010198,PROD0552,Desk Organizer,4,2023-05-29,29.9,1285,USA
INV010198,PROD7124,Desk Lamp,4,2023-05-29,103.83,1285,USA
INV010198,PROD1496,Gaming Chair,4,2023-05-29,143.21,1285,USA
INV010199,PROD6553,Water Bottle,1,2023-10-19,22.09,4725,USA
INV010199,PROD7852,Coffee Mug,3,2023-10-19,51.62,4725,USA
INV010200,PROD8790,Pen Set,4,2023-11-27,175.3,3496,France
INV010200,PROD1962,Notebook,2,2023-11-27,184.28,3496,France
INV010201,PROD1690,Monitor,1,2023-11-12,27.69,5437,France
INV010201,PROD4418,Webcam,2,2023-11-12,127.45,5437,France
INV010201,PROD7703,Headphones,2,2023-11-12,176.2,5437,France
INV010202,PROD1615,Laptop,1,2023-05-14,67.89,8629,USA
INV010202,PROD5865,Mouse,3,2023-05-14,38.84,8629,USA
INV010203,PROD9673,Smartphone,1,2024-02-23,117.16,5225,USA
INV010203,PROD0523,Paper Clips,1,2024-02-23,173.09,5225,USA
INV010204,PROD9731,USB Drive,4,2023-04-05,103.0,5259,UK
INV010204,PROD7703,Headphones,1,2023-04-05,165.91,5259,UK
INV010204,PROD1615,Laptop,1,2023-04-05,76.67,5259,UK
INV010204,PROD5865,Mouse,4,2023-04-05,98.26,5259,UK
INV010204,PROD9673,Smartphone,4,2023-04-05,31.36,5259,UK
INV010205,PROD9858,Screen Protector,3,2023-01-12,103.7,8340,Canada
INV010205,PROD8790,Pen Set,2,2023-01-12,59.16,8340,Canada
INV010205,PROD6663,Stapler,3,2023-01-12,129.96,8340,Canada
INV010205,PROD3746,Keyboard,1,2023-01-12,8.45,8340,Canada
INV010205,PROD0672,Stylus Pen,2,2023-01-12,131.79,8340,Canada
INV010206,PROD4970,Tablet Cover,1,2023-10-14,16.34,7610,USA
INV010206,PROD7124,Desk Lamp,3,2023-10-14,152.08,7610,USA
INV010207,PROD1962,Notebook,2,2023-03-24,56.75,6175,USA
INV010207,PROD8790,Pen Set,3,2023-03-24,139.97,6175,USA
INV010208,PROD9858,Screen Protector,1,2023-04-07,124.97,7907,UK
INV010209,PROD2984,Tablet,3,2023-11-04,159.46,4292,Germany
INV010209,PROD9673,Smartphone,3,2023-11-04,92.71,4292,Germany
INV010210,PROD7703,Headphones,1,2023-01-07,155.01,3044,UK
INV010210,PROD7124,Desk Lamp,2,2023-01-07,53.47,3044,UK
INV010210,PROD0552,Desk Organizer,2,2023-01-07,98.86,3044,UK
INV010210,PROD1615,Laptop,2,2023-01-07,159.12,3044,UK
INV010210,PROD6663,Stapler,1,2023-01-07,153.26,3044,UK
INV010211,PROD1496,Gaming Chair,2,2024-01-11,52.03,8993,UK
INV010212,PROD6663,Stapler,1,2023-06-30,26.4,8380,France
INV010212,PROD4970,Tablet Cover,4,2023-06-30,130.99,8380,France
INV010212,PROD9673,Smartphone,1,2023-06-30,169.65,8380,France
INV010212,PROD4418,Webcam,3,2023-06-30,34.1,8380,France
INV010213,PROD0523,Paper Clips,1,2023-02-03,124.75,6827,USA
INV010213,PROD0552,Desk Organizer,1,2023-02-03,94.59,6827,USA
INV010213,PROD7852,Coffee Mug,1,2023-02-03,191.46,6827,USA
INV010214,PROD0672,Stylus Pen,1,2023-04-15,162.73,3672,USA
INV010215,PROD5865,Mouse,4,2023-01-29,94.99,4631,USA
INV010215,PROD6553,Water Bottle,3,2023-01-29,101.61,4631,USA
INV010215,PROD9673,Smartphone,4,2023-01-29,179.55,4631,USA
INV010215,PROD1690,Monitor,4,2023-01-29,49.26,4631,USA
INV010216,PROD7852,Coffee Mug,4,2023-12-09,104.88,9080,UK
INV010216,PROD6553,Water Bottle,1,2023-12-09,14.33,9080,UK
INV010217,PROD7703,Headphones,4,2023-03-28,11.94,4271,Germany
INV010217,PROD4418,Webcam,4,2023-03-28,148.81,4271,Germany
INV010217,PROD1690,Monitor,2,2023-03-28,95.08,4271,Germany
INV010218,PROD8790,Pen Set,3,2024-02-03,85.37,5531,Canada
INV010218,PROD5377,Calendar,1,2024-02-03,133.76,5531,Canada
INV010218,PROD7852,Coffee Mug,4,2024-02-03,18.4,5531,Canada
INV010219,PROD4970,Tablet Cover,1,2023-08-08,79.48,7511,France
INV010220,PROD0552,Desk Organizer,2,2024-01-17,98.26,2827,USA
INV010221,PROD7852,Coffee Mug,4,2024-01-05,27.22,7910,USA
INV010222,PROD5377,Calendar,2,2023-06-30,29.98,1780,Canada
INV010222,PROD9858,Screen Protector,3,2023-06-30,26.61,1780,Canada
INV010222,PROD0672,Stylus Pen,2,2023-06-30,48.8,1780,Canada
INV010222,PROD2354,Phone Case,1,2023-06-30,78.32,1780,Canada
INV010223,PROD1496,Gaming Chair,4,2023-05-04,28.69,5941,USA
INV010223,PROD7124,Desk Lamp,4,2023-05-04,101.73,5941,USA
INV010224,PROD6663,Stapler,4,2024-01-11,184.19,3160,Canada
INV010225,PROD6663,Stapler,4,2023-05-29,39.6,8697,Germany
INV010225,PROD7852,Coffee Mug,2,2023-05-29,151.87,8697,Germany
INV010225,PROD9858,Screen Protector,1,2023-05-29,187.79,8697,Germany
INV010225,PROD7124,Desk Lamp,1,2023-05-29,146.95,8697,Germany
INV010226,PROD9673,Smartphone,1,2023-10-10,85.62,5558,Canada
INV010226,PROD2354,Phone Case,1,2023-10-10,120.12,5558,Canada
INV010226,PROD0672,Stylus Pen,4,2023-10-10,124.33,5558,Canada
INV010226,PROD3746,Keyboard,2,2023-10-10,115.18,5558,Canada
INV010227,PROD0552,Desk Organizer,3,2023-01-30,36.37,3460,France
INV010227,PROD3803,Charger,2,2023-01-30,6.82,3460,France
INV010227,PROD9673,Smartphone,1,2023-01-30,149.63,3460,France
INV010227,PROD2354,Phone Case,3,2023-01-30,198.4,3460,France
INV010227,PROD4129,Power Bank,4,2023-01-30,42.82,3460,France
INV010228,PROD4129,Power Bank,3,2023-01-10,139.14,9033,Germany
INV010228,PROD6553,Water Bottle,4,2023-01-10,157.84,9033,Germany
INV010228,PROD3746,Keyboard,4,2023-01-10,107.21,9033,Germany
INV010229,PROD7703,Headphones,2,2023-11-10,152.94,3649,USA
INV010230,PROD7703,Headphones,1,2024-02-04,29.32,3634,USA
INV010230,PROD9673,Smartphone,3,2024-02-04,92.48,3634,USA
INV010230,PROD2984,Tablet,4,2024-02-04,157.18,3634,USA
INV010231,PROD0552,Desk Organizer,2,2023-08-15,125.82,2013,USA
INV010231,PROD7703,Headphones,4,2023-08-15,40.36,2013,USA
INV010231,PROD9731,USB Drive,1,2023-08-15,23.13,2013,USA
INV010231,PROD3746,Keyboard,3,2023-08-15,175.48,2013,USA
INV010231,PROD4970,Tablet Cover,1,2023-08-15,130.25,2013,USA
INV010232,PROD4970,Tablet Cover,2,2023-07-05,161.97,5431,UK
INV010232,PROD4129,Power Bank,3,2023-07-05,9.47,5431,UK
INV010233,PROD6553,Water Bottle,2,2024-01-01,196.48,4390,USA
INV010233,PROD0672,Stylus Pen,1,2024-01-01,158.78,4390,USA
INV010233,PROD4970,Tablet Cover,4,2024-01-01,106.46,4390,USA
INV010233,PROD5865,Mouse,1,2024-01-01,33.75,4390,USA
INV010234,PROD9731,USB Drive,3,2023-07-02,161.27,7256,USA
INV010235,PROD4970,Tablet Cover,4,2023-04-28,158.2,2019,UK
INV010235,PROD2984,Tablet,3,2023-04-28,138.75,2019,UK
INV010235,PROD6663,Stapler,3,2023-04-28,168.76,2019,UK
INV010235,PROD1962,Notebook,3,2023-04-28,149.3,2019,UK
INV010236,PROD0552,Desk Organizer,3,2023-11-21,10.11,4471,USA
INV010236,PROD1615,Laptop,1,2023-11-21,119.23,4471,USA
INV010237,PROD6663,Stapler,2,2023-12-03,171.28,3757,Canada
INV010237,PROD1962,Notebook,2,2023-12-03,175.18,3757,Canada
INV010237,PROD2984,Tablet,1,2023-12-03,95.04,3757,Canada
INV010238,PROD9858,Screen Protector,4,2024-02-09,14.72,3096,UK
INV010238,PROD1615,Laptop,3,2024-02-09,101.81,3096,UK
INV010239,PROD4970,Tablet Cover,4,2023-11-09,30.61,3839,USA
INV010239,PROD0672,Stylus Pen,1,2023-11-09,151.52,3839,USA
INV010240,PROD7124,Desk Lamp,4,2024-02-18,58.77,7868,USA
INV010240,PROD1496,Gaming Chair,3,2024-02-18,181.72,7868,USA
INV010241,PROD9858,Screen Protector,1,2024-01-29,156.46,1631,USA
INV010241,PROD9673,Smartphone,4,2024-01-29,35.49,1631,USA
INV010242,PROD2354,Phone Case,1,2023-07-03,72.45,6347,USA
INV010242,PROD4970,Tablet Cover,2,2023-07-03,85.16,6347,USA
INV010242,PROD9858,Screen Protector,3,2023-07-03,21.85,6347,USA
INV010243,PROD5865,Mouse,1,2023-09-05,15.19,1671,UK
INV010243,PROD3746,Keyboard,4,2023-09-05,158.6,1671,UK
INV010243,PROD1615,Laptop,2,2023-09-05,147.51,1671,UK
INV010244,PROD5377,Calendar,1,2023-01-21,115.24,3361,USA
INV010244,PROD4418,Webcam,3,2023-01-21,65.2,3361,USA
INV010245,PROD0672,Stylus Pen,1,2024-02-29,170.87,7588,USA
INV010245,PROD7703,Headphones,3,2024-02-29,111.3,7588,USA
INV010246,PROD8790,Pen Set,1,2023-12-20,124.52,1572,UK
INV010247,PROD6553,Water Bottle,2,2023-07-17,134.52,2517,France
INV010247,PROD1615,Laptop,1,2023-07-17,135.46,2517,France
INV010247,PROD2984,Tablet,2,2023-07-17,173.09,2517,France
INV010247,PROD1962,Notebook,3,2023-07-17,131.94,2517,France
INV010247,PROD1496,Gaming Chair,2,2023-07-17,61.66,2517,France
INV010248,PROD1615,Laptop,4,2024-02-28,159.83,9174,USA
INV010248,PROD3746,Keyboard,1,2024-02-28,44.27,9174,USA
INV010248,PROD7124,Desk Lamp,3,2024-02-28,175.07,9174,USA
INV010249,PROD4970,Tablet Cover,4,2024-01-11,54.82,6774,USA
INV010249,PROD7703,Headphones,1,2024-01-11,92.99,6774,USA
INV010249,PROD0672,Stylus Pen,2,2024-01-11,151.39,6774,USA
INV010249,PROD4418,Webcam,1,2024-01-11,10.3,6774,USA
INV010250,PROD5865,Mouse,4,2023-09-11,160.68,6879,USA
INV010250,PROD3746,Keyboard,3,2023-09-11,133.07,6879,USA
INV010251,PROD4129,Power Bank,3,2024-01-14,44.73,7744,USA
INV010251,PROD9731,USB Drive,2,2024-01-14,23.34,7744,USA
INV010251,PROD0672,Stylus Pen,4,2024-01-14,159.61,7744,USA
INV010252,PROD4129,Power Bank,2,2023-03-26,92.28,9676,USA
INV010252,PROD6663,Stapler,2,2023-03-26,159.69,9676,USA
INV010253,PROD2984,Tablet,3,2023-12-02,196.79,3822,France
INV010253,PROD2354,Phone Case,1,2023-12-02,121.63,3822,France
INV010254,PROD6663,Stapler,1,2023-01-08,90.86,6110,France
INV010254,PROD4970,Tablet Cover,2,2023-01-08,193.71,6110,France
INV010254,PROD2354,Phone Case,3,2023-01-08,177.07,6110,France
INV010255,PROD3746,Keyboard,2,2023-05-09,128.76,8183,UK
INV010255,PROD9858,Screen Protector,4,2023-05-09,199.43,8183,UK
INV010255,PROD1615,Laptop,2,2023-05-09,88.36,8183,UK
INV010255,PROD5377,Calendar,3,2023-05-09,30.32,8183,UK
INV010255,PROD6553,Water Bottle,1,2023-05-09,114.15,8183,UK
INV010256,PROD5865,Mouse,3,2024-02-08,41.55,4864,France
INV010257,PROD9673,Smartphone,4,2024-01-07,197.67,1264,Canada
INV010257,PROD9858,Screen Protector,2,2024-01-07,165.22,1264,Canada
INV010257,PROD3803,Charger,4,2024-01-07,66.24,1264,Canada
INV010257,PROD2354,Phone Case,4,2024-01-07,101.37,1264,Canada
INV010258,PROD9673,Smartphone,2,2023-10-13,145.22,1587,USA
INV010258,PROD9731,USB Drive,3,2023-10-13,32.68,1587,USA
INV010259,PROD1615,Laptop,1,2023-12-04,162.21,7450,Germany
INV010260,PROD1962,Notebook,2,2023-12-13,68.4,8950,UK
INV010260,PROD8790,Pen Set,4,2023-12-13,5.74,8950,UK
INV010261,PROD7703,Headphones,4,2023-07-20,173.95,2958,Germany
INV010261,PROD9858,Screen Protector,3,2023-07-20,64.54,2958,Germany
INV010261,PROD1496,Gaming Chair,3,2023-07-20,18.36,2958,Germany
INV010262,PROD1690,Monitor,3,2023-10-29,162.44,1948,Germany
INV010263,PROD1962,Notebook,3,2023-11-29,114.29,2787,France
INV010263,PROD9731,USB Drive,3,2023-11-29,81.0,2787,France
INV010263,PROD0672,Stylus Pen,2,2023-11-29,94.77,2787,France
INV010264,PROD0552,Desk Organizer,4,2023-11-24,8.51,3659,USA
INV010264,PROD2354,Phone Case,4,2023-11-24,149.28,3659,USA
INV010264,PROD6663,Stapler,2,2023-11-24,193.42,3659,USA
INV010265,PROD7933,Bluetooth Speaker,1,2023-03-24,168.69,5757,Canada
INV010265,PROD4418,Webcam,1,2023-03-24,192.75,5757,Canada
INV010265,PROD8790,Pen Set,3,2023-03-24,114.04,5757,Canada
INV010266,PROD1962,Notebook,1,2023-10-02,110.44,2531,France
INV010266,PROD8790,Pen Set,4,2023-10-02,56.35,2531,France
INV010267,PROD2984,Tablet,3,2023-11-16,19.48,1264,UK
INV010267,PROD0672,Stylus Pen,1,2023-11-16,63.48,1264,UK
INV010268,PROD3803,Charger,1,2023-07-15,69.43,1040,USA
INV010268,PROD1962,Notebook,2,2023-07-15,179.0,1040,USA
INV010269,PROD4418,Webcam,4,2023-09-12,11.76,4198,USA
INV010270,PROD2984,Tablet,1,2023-09-24,54.2,6154,Canada
INV010270,PROD0552,Desk Organizer,1,2023-09-24,121.8,6154,Canada
INV010270,PROD9731,USB Drive,1,2023-09-24,148.83,6154,Canada
INV010270,PROD3746,Keyboard,1,2023-09-24,182.38,6154,Canada
INV010270,PROD1962,Notebook,4,2023-09-24,174.37,6154,Canada
INV010271,PROD7703,Headphones,3,2023-08-04,21.03,5577,Canada
INV010271,PROD1690,Monitor,2,2023-08-04,89.75,5577,Canada
INV010271,PROD4418,Webcam,3,2023-08-04,31.82,5577,Canada
INV010272,PROD0552,Desk Organizer,1,2024-02-10,142.01,7748,UK
INV010272,PROD6663,Stapler,4,2024-02-10,136.9,7748,UK
INV010272,PROD3803,Charger,4,2024-02-10,25.32,7748,UK
INV010272,PROD1496,Gaming Chair,2,2024-02-10,158.42,7748,UK
INV010273,PROD1962,Notebook,3,2023-12-08,196.85,9770,USA
INV010274,PROD0552,Desk Organizer,4,2023-09-19,122.79,5005,France
INV010275,PROD0523,Paper Clips,1,2023-05-16,97.23,5378,USA
INV010276,PROD5865,Mouse,1,2023-10-18,109.72,9333,UK
INV010277,PROD0672,Stylus Pen,2,2024-01-04,95.26,2325,USA
INV010278,PROD6553,Water Bottle,1,2023-07-11,82.42,4828,UK
INV010278,PROD7852,Coffee Mug,1,2023-07-11,60.49,4828,UK
INV010279,PROD7852,Coffee Mug,3,2023-10-04,101.24,1855,USA
INV010280,PROD7124,Desk Lamp,1,2023-05-27,81.03,2517,UK
INV010280,PROD4129,Power Bank,3,2023-05-27,85.15,2517,UK
INV010280,PROD1615,Laptop,4,2023-05-27,135.83,2517,UK
INV010280,PROD4970,Tablet Cover,1,2023-05-27,123.54,2517,UK
INV010280,PROD9858,Screen Protector,4,2023-05-27,62.86,2517,UK
INV010281,PROD1690,Monitor,3,2023-09-07,16.61,7246,Germany
INV010281,PROD4970,Tablet Cover,3,2023-09-07,174.96,7246,Germany
INV010281,PROD7933,Bluetooth Speaker,2,2023-09-07,27.33,7246,Germany
INV010281,PROD7124,Desk Lamp,2,2023-09-07,161.07,7246,Germany
INV010281,PROD0672,Stylus Pen,4,2023-09-07,76.97,7246,Germany
INV010282,PROD0552,Desk Organizer,2,2024-02-16,67.61,2774,UK
INV010282,PROD7703,Headphones,1,2024-02-16,188.64,2774,UK
INV010282,PROD4970,Tablet Cover,3,2024-02-16,130.99,2774,UK
INV010282,PROD4418,Webcam,2,2024-02-16,75.57,2774,UK
INV010283,PROD7703,Headphones,4,2023-04-28,129.39,5658,USA
INV010283,PROD4418,Webcam,1,2023-04-28,180.98,5658,USA
INV010283,PROD1690,Monitor,2,2023-04-28,166.66,5658,USA
INV010284,PROD0672,Stylus Pen,3,2023-09-15,99.77,7439,USA
INV010284,PROD4970,Tablet Cover,1,2023-09-15,82.88,7439,USA
INV010284,PROD5377,Calendar,1,2023-09-15,28.99,7439,USA
INV010285,PROD1962,Notebook,1,2024-02-13,140.04,5318,Germany
INV010285,PROD2354,Phone Case,2,2024-02-13,83.76,5318,Germany
INV010285,PROD4129,Power Bank,1,2024-02-13,58.7,5318,Germany
INV010285,PROD9673,Smartphone,1,2024-02-13,173.04,5318,Germany
INV010286,PROD3746,Keyboard,4,2023-12-30,183.74,4259,Germany
